Date,Close,Close
2008-4-7,1372.540039,22.42
2008-4-8,1365.540039,22.360001
2008-4-9,1354.48999,22.809999
2008-4-10,1360.550049,21.98
2008-4-11,1332.829956,23.459999
2008-4-14,1328.319946,23.82
2008-4-15,1334.430054,22.780001
2008-4-16,1364.709961,20.530001
2008-4-17,1365.560059,20.370001
2008-4-18,1390.329956,20.129999
2008-4-21,1388.170044,20.5
2008-4-22,1375.939941,20.870001
2008-4-23,1379.930054,20.26
2008-4-24,1388.819946,20.059999
2008-4-25,1397.839966,19.59
2008-4-28,1396.369995,19.639999
2008-4-29,1390.939941,20.24
2008-4-30,1385.589966,20.790001
2008-5-1,1409.339966,18.879999
2008-5-2,1413.900024,18.18
2008-5-5,1407.48999,18.9
2008-5-6,1418.26001,18.209999
2008-5-7,1392.569946,19.73
2008-5-8,1397.680054,19.4
2008-5-9,1388.280029,19.41
2008-5-12,1403.579956,17.790001
2008-5-13,1403.040039,17.98
2008-5-14,1408.660034,17.66
2008-5-15,1423.569946,16.299999
2008-5-16,1425.349976,16.469999
2008-5-19,1426.630005,17.01
2008-5-20,1413.400024,17.58
2008-5-21,1390.709961,18.59
2008-5-22,1394.349976,18.049999
2008-5-23,1375.930054,19.549999
2008-5-27,1385.349976,19.639999
2008-5-28,1390.839966,19.07
2008-5-29,1398.26001,18.139999
2008-5-30,1400.380005,17.83
2008-6-2,1385.670044,19.83
2008-6-3,1377.650024,20.24
2008-6-4,1377.199951,20.799999
2008-6-5,1404.050049,18.629999
2008-6-6,1360.680054,23.559999
2008-6-9,1361.76001,23.120001
2008-6-10,1358.439941,23.18
2008-6-11,1335.48999,24.120001
2008-6-12,1339.869995,23.33
2008-6-13,1360.030029,21.219999
2008-6-16,1360.140015,20.950001
2008-6-17,1350.930054,21.129999
2008-6-18,1337.810059,22.24
2008-6-19,1342.829956,21.58
2008-6-20,1317.930054,22.870001
2008-6-23,1318,22.639999
2008-6-24,1314.290039,22.42
2008-6-25,1321.969971,21.139999
2008-6-26,1283.150024,23.93
2008-6-27,1278.380005,23.440001
2008-6-30,1280,23.950001
2008-7-1,1284.910034,23.65
2008-7-2,1261.52002,25.92
2008-7-3,1262.900024,24.790001
2008-7-7,1252.310059,25.780001
2008-7-8,1273.699951,23.15
2008-7-9,1244.689941,25.23
2008-7-10,1253.390015,25.59
2008-7-11,1239.48999,27.49
2008-7-14,1228.300049,28.48
2008-7-15,1214.910034,28.540001
2008-7-16,1245.359985,25.1
2008-7-17,1260.319946,25.01
2008-7-18,1260.680054,24.049999
2008-7-21,1260,23.049999
2008-7-22,1277,21.18
2008-7-23,1282.189941,21.309999
2008-7-24,1252.540039,23.440001
2008-7-25,1257.76001,22.91
2008-7-28,1234.369995,24.23
2008-7-29,1263.199951,22.030001
2008-7-30,1284.26001,21.209999
2008-7-31,1267.380005,22.940001
2008-8-1,1260.310059,22.57
2008-8-4,1249.01001,23.49
2008-8-5,1284.880005,21.139999
2008-8-6,1289.189941,20.23
2008-8-7,1266.069946,21.15
2008-8-8,1296.319946,20.66
2008-8-11,1305.319946,20.120001
2008-8-12,1289.589966,21.17
2008-8-13,1285.829956,21.549999
2008-8-14,1292.930054,20.34
2008-8-15,1298.199951,19.58
2008-8-18,1278.599976,20.98
2008-8-19,1266.689941,21.280001
2008-8-20,1274.540039,20.42
2008-8-21,1277.719971,19.82
2008-8-22,1292.199951,18.809999
2008-8-25,1266.839966,20.969999
2008-8-26,1271.51001,20.49
2008-8-27,1281.660034,19.76
2008-8-28,1300.680054,19.43
2008-8-29,1282.829956,20.65
2008-9-2,1277.579956,21.99
2008-9-3,1274.97998,21.43
2008-9-4,1236.829956,24.030001
2008-9-5,1242.310059,23.059999
2008-9-8,1267.790039,22.639999
2008-9-9,1224.51001,25.469999
2008-9-10,1232.040039,24.52
2008-9-11,1249.050049,24.389999
2008-9-12,1251.699951,25.66
2008-9-15,1192.699951,31.700001
2008-9-16,1213.599976,30.299999
2008-9-17,1156.390015,36.220001
2008-9-18,1206.51001,33.099998
2008-9-19,1255.079956,32.07
2008-9-22,1207.089966,33.849998
2008-9-23,1188.219971,35.720001
2008-9-24,1185.869995,35.189999
2008-9-25,1209.180054,32.82
2008-9-26,1213.27002,34.740002
2008-9-29,1106.420044,46.720001
2008-9-30,1166.359985,39.389999
2008-10-1,1161.060059,39.810001
2008-10-2,1114.280029,45.259998
2008-10-3,1099.22998,45.139999
2008-10-6,1056.890015,52.049999
2008-10-7,996.22998,53.68
2008-10-8,984.940002,57.529999
2008-10-9,909.919983,63.919998
2008-10-10,899.219971,69.949997
2008-10-13,1003.349976,54.990002
2008-10-14,998.01001,55.130001
2008-10-15,907.840027,69.25
2008-10-16,946.429993,67.610001
2008-10-17,940.549988,70.330002
2008-10-20,985.400024,52.970001
2008-10-21,955.049988,53.110001
2008-10-22,896.780029,69.650002
2008-10-23,908.109985,67.800003
2008-10-24,876.77002,79.129997
2008-10-27,848.919983,80.059998
2008-10-28,940.51001,66.959999
2008-10-29,930.090027,69.959999
2008-10-30,954.090027,62.900002
2008-10-31,968.75,59.889999
2008-11-3,966.299988,53.68
2008-11-4,1005.75,47.73
2008-11-5,952.77002,54.560001
2008-11-6,904.880005,63.68
2008-11-7,930.98999,56.099998
2008-11-10,919.210022,59.98
2008-11-11,898.950012,61.439999
2008-11-12,852.299988,66.459999
2008-11-13,911.289978,59.830002
2008-11-14,873.289978,66.309998
2008-11-17,850.75,69.150002
2008-11-18,859.119995,67.639999
2008-11-19,806.580017,74.260002
2008-11-20,752.440002,80.860001
2008-11-21,800.030029,72.669998
2008-11-24,851.809998,64.699997
2008-11-25,857.390015,60.900002
2008-11-26,887.679993,54.919998
2008-11-28,896.23999,55.279999
2008-12-1,816.210022,68.510002
2008-12-2,848.809998,62.98
2008-12-3,870.73999,60.720001
2008-12-4,845.219971,63.639999
2008-12-5,876.070007,59.93
2008-12-8,909.700012,58.490002
2008-12-9,888.669983,58.91
2008-12-10,899.23999,55.73
2008-12-11,873.590027,55.779999
2008-12-12,879.72998,54.279999
2008-12-15,868.570007,56.759998
2008-12-16,913.179993,52.369999
2008-12-17,904.419983,49.84
2008-12-18,885.280029,47.34
2008-12-19,887.880005,44.93
2008-12-22,871.630005,44.560001
2008-12-23,863.159973,45.02
2008-12-24,868.150024,44.209999
2008-12-26,872.799988,43.380001
2008-12-29,869.419983,43.900002
2008-12-30,890.640015,41.630001
2008-12-31,903.25,40
2009-1-2,931.799988,39.189999
2009-1-5,927.450012,39.080002
2009-1-6,934.700012,38.560001
2009-1-7,906.650024,43.389999
2009-1-8,909.72998,42.560001
2009-1-9,890.349976,42.82
2009-1-12,870.26001,45.84
2009-1-13,871.789978,43.27
2009-1-14,842.619995,49.139999
2009-1-15,843.73999,51
2009-1-16,850.119995,46.110001
2009-1-20,805.219971,56.650002
2009-1-21,840.23999,46.419998
2009-1-22,827.5,47.290001
2009-1-23,831.950012,47.27
2009-1-26,836.570007,45.689999
2009-1-27,845.710022,42.25
2009-1-28,874.090027,39.66
2009-1-29,845.140015,42.630001
2009-1-30,825.880005,44.84
2009-2-2,825.440002,45.52
2009-2-3,838.51001,43.060001
2009-2-4,832.22998,43.849998
2009-2-5,845.849976,43.73
2009-2-6,868.599976,43.369999
2009-2-9,869.890015,43.639999
2009-2-10,827.159973,46.669998
2009-2-11,833.73999,44.529999
2009-2-12,835.190002,41.25
2009-2-13,826.840027,42.93
2009-2-17,789.169983,48.66
2009-2-18,788.419983,48.459999
2009-2-19,778.940002,47.080002
2009-2-20,770.049988,49.299999
2009-2-23,743.330017,52.619999
2009-2-24,773.140015,45.490002
2009-2-25,764.900024,44.669998
2009-2-26,752.830017,44.66
2009-2-27,735.090027,46.349998
2009-3-2,700.820007,52.650002
2009-3-3,696.330017,50.93
2009-3-4,712.869995,47.560001
2009-3-5,682.549988,50.169998
2009-3-6,683.380005,49.330002
2009-3-9,676.530029,49.68
2009-3-10,719.599976,44.369999
2009-3-11,721.359985,43.610001
2009-3-12,750.73999,41.18
2009-3-13,756.549988,42.360001
2009-3-16,753.890015,43.740002
2009-3-17,778.119995,40.799999
2009-3-18,794.349976,40.060001
2009-3-19,784.039978,43.68
2009-3-20,768.539978,45.889999
2009-3-23,822.919983,43.23
2009-3-24,806.119995,42.93
2009-3-25,813.880005,42.25
2009-3-26,832.859985,40.360001
2009-3-27,815.940002,41.040001
2009-3-30,787.530029,45.540001
2009-3-31,797.869995,44.139999
2009-4-1,811.080017,42.279999
2009-4-2,834.380005,42.040001
2009-4-3,842.5,39.700001
2009-4-6,835.47998,40.93
2009-4-7,815.549988,40.389999
2009-4-8,825.159973,38.849998
2009-4-9,856.559998,36.529999
2009-4-13,858.72998,37.810001
2009-4-14,841.5,37.669998
2009-4-15,852.059998,36.169998
2009-4-16,865.299988,35.790001
2009-4-17,869.599976,33.939999
2009-4-20,832.390015,39.18
2009-4-21,850.080017,37.139999
2009-4-22,843.549988,38.099998
2009-4-23,851.919983,37.150002
2009-4-24,866.22998,36.82
2009-4-27,857.51001,38.32
2009-4-28,855.159973,37.950001
2009-4-29,873.640015,36.080002
2009-4-30,872.809998,36.5
2009-5-1,877.52002,35.299999
2009-5-4,907.23999,34.529999
2009-5-5,903.799988,33.360001
2009-5-6,919.530029,32.450001
2009-5-7,907.390015,33.439999
2009-5-8,929.22998,32.049999
2009-5-11,909.23999,32.869999
2009-5-12,908.349976,31.799999
2009-5-13,883.919983,33.650002
2009-5-14,893.070007,31.370001
2009-5-15,882.880005,33.119999
2009-5-18,909.710022,30.24
2009-5-19,908.130005,28.799999
2009-5-20,903.469971,29.030001
2009-5-21,888.330017,31.35
2009-5-22,887,32.630001
2009-5-26,910.330017,30.620001
2009-5-27,893.059998,32.360001
2009-5-28,906.830017,31.67
2009-5-29,919.140015,28.92
2009-6-1,942.869995,30.040001
2009-6-2,944.73999,29.629999
2009-6-3,931.76001,31.02
2009-6-4,942.460022,30.18
2009-6-5,940.090027,29.620001
2009-6-8,939.140015,29.77
2009-6-9,942.429993,28.27
2009-6-10,939.150024,28.459999
2009-6-11,944.890015,28.110001
2009-6-12,946.210022,28.15
2009-6-15,923.719971,30.809999
2009-6-16,911.969971,32.68
2009-6-17,910.710022,31.540001
2009-6-18,918.369995,30.030001
2009-6-19,921.22998,27.99
2009-6-22,893.039978,31.17
2009-6-23,895.099976,30.58
2009-6-24,900.940002,29.049999
2009-6-25,920.26001,26.360001
2009-6-26,918.900024,25.93
2009-6-29,927.22998,25.35
2009-6-30,919.320007,26.35
2009-7-1,923.330017,26.219999
2009-7-2,896.419983,27.950001
2009-7-6,898.719971,29
2009-7-7,881.030029,30.85
2009-7-8,879.559998,31.299999
2009-7-9,882.679993,29.780001
2009-7-10,879.130005,29.02
2009-7-13,901.049988,26.309999
2009-7-14,905.840027,25.02
2009-7-15,932.679993,25.889999
2009-7-16,940.73999,25.42
2009-7-17,940.380005,24.34
2009-7-20,951.130005,24.4
2009-7-21,954.580017,23.870001
2009-7-22,954.070007,23.469999
2009-7-23,976.289978,23.43
2009-7-24,979.26001,23.09
2009-7-27,982.179993,24.280001
2009-7-28,979.619995,25.01
2009-7-29,975.150024,25.610001
2009-7-30,986.75,25.4
2009-7-31,987.47998,25.92
2009-8-3,1002.630005,25.559999
2009-8-4,1005.650024,24.889999
2009-8-5,1002.719971,24.9
2009-8-6,997.080017,25.67
2009-8-7,1010.47998,24.76
2009-8-10,1007.099976,24.99
2009-8-11,994.349976,25.99
2009-8-12,1005.809998,25.450001
2009-8-13,1012.72998,24.709999
2009-8-14,1004.090027,24.27
2009-8-17,979.72998,27.889999
2009-8-18,989.669983,26.18
2009-8-19,996.460022,26.26
2009-8-20,1007.369995,25.09
2009-8-21,1026.130005,25.01
2009-8-24,1025.569946,25.139999
2009-8-25,1028,24.92
2009-8-26,1028.119995,24.950001
2009-8-27,1030.97998,24.68
2009-8-28,1028.930054,24.76
2009-8-31,1020.619995,26.01
2009-9-1,998.039978,29.15
2009-9-2,994.75,28.9
2009-9-3,1003.23999,27.1
2009-9-4,1016.400024,25.26
2009-9-8,1025.390015,25.620001
2009-9-9,1033.369995,24.32
2009-9-10,1044.140015,23.549999
2009-9-11,1042.72998,24.15
2009-9-14,1049.339966,23.860001
2009-9-15,1052.630005,23.42
2009-9-16,1068.76001,23.690001
2009-9-17,1065.48999,23.65
2009-9-18,1068.300049,23.92
2009-9-21,1064.660034,24.059999
2009-9-22,1071.660034,23.08
2009-9-23,1060.869995,23.49
2009-9-24,1050.780029,24.950001
2009-9-25,1044.380005,25.610001
2009-9-28,1062.97998,24.879999
2009-9-29,1060.609985,25.190001
2009-9-30,1057.079956,25.610001
2009-10-1,1029.849976,28.27
2009-10-2,1025.209961,28.68
2009-10-5,1040.459961,26.84
2009-10-6,1054.719971,25.700001
2009-10-7,1057.579956,24.68
2009-10-8,1065.47998,24.18
2009-10-9,1071.48999,23.120001
2009-10-12,1076.189941,23.01
2009-10-13,1073.189941,22.99
2009-10-14,1092.02002,22.860001
2009-10-15,1096.560059,21.719999
2009-10-16,1087.680054,21.43
2009-10-19,1097.910034,21.49
2009-10-20,1091.060059,20.9
2009-10-21,1081.400024,22.219999
2009-10-22,1092.910034,20.690001
2009-10-23,1079.599976,22.27
2009-10-26,1066.949951,24.309999
2009-10-27,1063.410034,24.83
2009-10-28,1042.630005,27.91
2009-10-29,1066.109985,24.76
2009-10-30,1036.189941,30.690001
2009-11-2,1042.880005,29.780001
2009-11-3,1045.410034,28.809999
2009-11-4,1046.5,27.719999
2009-11-5,1066.630005,25.43
2009-11-6,1069.300049,24.190001
2009-11-9,1093.079956,23.15
2009-11-10,1093.01001,22.84
2009-11-11,1098.51001,23
2009-11-12,1087.23999,24.24
2009-11-13,1093.47998,23.360001
2009-11-16,1109.300049,22.889999
2009-11-17,1110.319946,22.41
2009-11-18,1109.800049,21.629999
2009-11-19,1094.900024,22.629999
2009-11-20,1091.380005,22.190001
2009-11-23,1106.23999,21.16
2009-11-24,1105.650024,20.469999
2009-11-25,1110.630005,20.48
2009-11-27,1091.48999,24.74
2009-11-30,1095.630005,24.51
2009-12-1,1108.859985,21.92
2009-12-2,1109.23999,21.120001
2009-12-3,1099.920044,22.459999
2009-12-4,1105.97998,21.25
2009-12-7,1103.25,22.1
2009-12-8,1091.939941,23.690001
2009-12-9,1095.949951,22.66
2009-12-10,1102.349976,22.32
2009-12-11,1106.410034,21.59
2009-12-14,1114.109985,21.15
2009-12-15,1107.930054,21.5
2009-12-16,1109.180054,20.540001
2009-12-17,1096.079956,22.57
2009-12-18,1102.469971,21.68
2009-12-21,1114.050049,20.49
2009-12-22,1118.02002,19.540001
2009-12-23,1120.589966,19.709999
2009-12-24,1126.47998,19.469999
2009-12-28,1127.780029,19.93
2009-12-29,1126.199951,20.01
2009-12-30,1126.420044,19.959999
2009-12-31,1115.099976,21.68
2010-1-4,1132.98999,20.040001
2010-1-5,1136.52002,19.35
2010-1-6,1137.140015,19.16
2010-1-7,1141.689941,19.059999
2010-1-8,1144.97998,18.129999
2010-1-11,1146.97998,17.549999
2010-1-12,1136.219971,18.25
2010-1-13,1145.680054,17.85
2010-1-14,1148.459961,17.629999
2010-1-15,1136.030029,17.91
2010-1-19,1150.22998,17.58
2010-1-20,1138.040039,18.68
2010-1-21,1116.47998,22.27
2010-1-22,1091.76001,27.309999
2010-1-25,1096.780029,25.41
2010-1-26,1092.170044,24.549999
2010-1-27,1097.5,23.139999
2010-1-28,1084.530029,23.73
2010-1-29,1073.869995,24.620001
2010-2-1,1089.189941,22.59
2010-2-2,1103.319946,21.48
2010-2-3,1097.280029,21.6
2010-2-4,1063.109985,26.08
2010-2-5,1066.189941,26.110001
2010-2-8,1056.73999,26.51
2010-2-9,1070.52002,26
2010-2-10,1068.130005,25.4
2010-2-11,1078.469971,23.959999
2010-2-12,1075.51001,22.73
2010-2-16,1094.869995,22.25
2010-2-17,1099.51001,21.719999
2010-2-18,1106.75,20.629999
2010-2-19,1109.170044,20.02
2010-2-22,1108.01001,19.940001
2010-2-23,1094.599976,21.370001
2010-2-24,1105.23999,20.27
2010-2-25,1102.939941,20.1
2010-2-26,1104.48999,19.5
2010-3-1,1115.709961,19.26
2010-3-2,1118.310059,19.059999
2010-3-3,1118.790039,18.83
2010-3-4,1122.969971,18.719999
2010-3-5,1138.699951,17.42
2010-3-8,1138.5,17.790001
2010-3-9,1140.449951,17.92
2010-3-10,1145.609985,18.57
2010-3-11,1150.23999,18.059999
2010-3-12,1149.98999,17.58
2010-3-15,1150.51001,18
2010-3-16,1159.459961,17.690001
2010-3-17,1166.209961,16.91
2010-3-18,1165.829956,16.620001
2010-3-19,1159.900024,16.969999
2010-3-22,1165.810059,16.870001
2010-3-23,1174.170044,16.35
2010-3-24,1167.719971,17.549999
2010-3-25,1165.72998,18.4
2010-3-26,1166.589966,17.77
2010-3-29,1173.219971,17.59
2010-3-30,1173.27002,17.129999
2010-3-31,1169.430054,17.59
2010-4-1,1178.099976,17.469999
2010-4-5,1187.439941,17.02
2010-4-6,1189.439941,16.23
2010-4-7,1182.449951,16.620001
2010-4-8,1186.439941,16.48
2010-4-9,1194.369995,16.139999
2010-4-12,1196.47998,15.58
2010-4-13,1197.300049,16.200001
2010-4-14,1210.650024,15.59
2010-4-15,1211.670044,15.89
2010-4-16,1192.130005,18.360001
2010-4-19,1197.52002,17.34
2010-4-20,1207.170044,15.73
2010-4-21,1205.939941,16.32
2010-4-22,1208.670044,16.469999
2010-4-23,1217.280029,16.620001
2010-4-26,1212.050049,17.469999
2010-4-27,1183.709961,22.809999
2010-4-28,1191.359985,21.08
2010-4-29,1206.780029,18.440001
2010-4-30,1186.689941,22.049999
2010-5-3,1202.26001,20.190001
2010-5-4,1173.599976,23.84
2010-5-5,1165.869995,24.91
2010-5-6,1128.150024,32.799999
2010-5-7,1110.880005,40.950001
2010-5-10,1159.72998,28.84
2010-5-11,1155.790039,28.32
2010-5-12,1171.670044,25.52
2010-5-13,1157.439941,26.68
2010-5-14,1135.680054,31.24
2010-5-17,1136.939941,30.84
2010-5-18,1120.800049,33.549999
2010-5-19,1115.050049,35.32
2010-5-20,1071.589966,45.790001
2010-5-21,1087.689941,40.099998
2010-5-24,1073.650024,38.32
2010-5-25,1074.030029,34.610001
2010-5-26,1067.949951,35.02
2010-5-27,1103.060059,29.68
2010-5-28,1089.410034,32.07
2010-6-1,1070.709961,35.540001
2010-6-2,1098.380005,30.17
2010-6-3,1102.829956,29.459999
2010-6-4,1064.880005,35.48
2010-6-7,1050.469971,36.57
2010-6-8,1062,33.700001
2010-6-9,1055.689941,33.73
2010-6-10,1086.839966,30.57
2010-6-11,1091.599976,28.790001
2010-6-14,1089.630005,28.58
2010-6-15,1115.22998,25.870001
2010-6-16,1114.609985,25.92
2010-6-17,1116.040039,25.049999
2010-6-18,1117.51001,23.950001
2010-6-21,1113.199951,24.879999
2010-6-22,1095.310059,27.049999
2010-6-23,1092.040039,26.91
2010-6-24,1073.689941,29.74
2010-6-25,1076.76001,28.530001
2010-6-28,1074.569946,29
2010-6-29,1041.23999,34.130001
2010-6-30,1030.709961,34.540001
2010-7-1,1027.369995,32.860001
2010-7-2,1022.580017,30.120001
2010-7-6,1028.060059,29.65
2010-7-7,1060.27002,26.84
2010-7-8,1070.25,25.709999
2010-7-9,1077.959961,24.98
2010-7-12,1078.75,24.43
2010-7-13,1095.339966,24.559999
2010-7-14,1095.170044,24.889999
2010-7-15,1096.47998,25.139999
2010-7-16,1064.880005,26.25
2010-7-19,1071.25,25.969999
2010-7-20,1083.47998,23.93
2010-7-21,1069.589966,25.639999
2010-7-22,1093.670044,24.629999
2010-7-23,1102.660034,23.469999
2010-7-26,1115.01001,22.780001
2010-7-27,1113.839966,23.190001
2010-7-28,1106.130005,24.25
2010-7-29,1101.530029,24.129999
2010-7-30,1101.599976,23.5
2010-8-2,1125.859985,22.01
2010-8-3,1120.459961,22.629999
2010-8-4,1127.23999,22.209999
2010-8-5,1125.810059,22.1
2010-8-6,1121.640015,21.74
2010-8-9,1127.790039,22.139999
2010-8-10,1121.060059,22.370001
2010-8-11,1089.469971,25.389999
2010-8-12,1083.609985,25.73
2010-8-13,1079.25,26.24
2010-8-16,1079.380005,26.1
2010-8-17,1092.540039,24.33
2010-8-18,1094.160034,24.59
2010-8-19,1075.630005,26.440001
2010-8-20,1071.689941,25.49
2010-8-23,1067.359985,25.66
2010-8-24,1051.869995,27.459999
2010-8-25,1055.329956,26.700001
2010-8-26,1047.219971,27.370001
2010-8-27,1064.589966,24.450001
2010-8-30,1048.920044,27.209999
2010-8-31,1049.329956,26.049999
2010-9-1,1080.290039,23.889999
2010-9-2,1090.099976,23.190001
2010-9-3,1104.51001,21.309999
2010-9-7,1091.839966,23.799999
2010-9-8,1098.869995,23.25
2010-9-9,1104.180054,22.809999
2010-9-10,1109.550049,21.99
2010-9-13,1121.900024,21.209999
2010-9-14,1121.099976,21.559999
2010-9-15,1125.069946,22.1
2010-9-16,1124.660034,21.719999
2010-9-17,1125.589966,22.01
2010-9-20,1142.709961,21.5
2010-9-21,1139.780029,22.35
2010-9-22,1134.280029,22.51
2010-9-23,1124.829956,23.870001
2010-9-24,1148.670044,21.709999
2010-9-27,1142.160034,22.540001
2010-9-28,1147.699951,22.6
2010-9-29,1144.72998,23.25
2010-9-30,1141.199951,23.700001
2010-10-1,1146.23999,22.5
2010-10-4,1137.030029,23.530001
2010-10-5,1160.75,21.76
2010-10-6,1159.969971,21.49
2010-10-7,1158.060059,21.559999
2010-10-8,1165.150024,20.709999
2010-10-11,1165.319946,18.959999
2010-10-12,1169.77002,18.93
2010-10-13,1178.099976,19.07
2010-10-14,1173.810059,19.879999
2010-10-15,1176.189941,19.030001
2010-10-18,1184.709961,19.09
2010-10-19,1165.900024,20.629999
2010-10-20,1178.170044,19.790001
2010-10-21,1180.26001,19.27
2010-10-22,1183.079956,18.780001
2010-10-25,1185.619995,19.85
2010-10-26,1185.640015,20.219999
2010-10-27,1182.449951,20.709999
2010-10-28,1183.780029,20.879999
2010-10-29,1183.26001,21.200001
2010-11-1,1184.380005,21.83
2010-11-2,1193.569946,21.57
2010-11-3,1197.959961,19.559999
2010-11-4,1221.060059,18.52
2010-11-5,1225.849976,18.26
2010-11-8,1223.25,18.290001
2010-11-9,1213.400024,19.08
2010-11-10,1218.709961,18.469999
2010-11-11,1213.540039,18.639999
2010-11-12,1199.209961,20.610001
2010-11-15,1197.75,20.200001
2010-11-16,1178.339966,22.58
2010-11-17,1178.589966,21.76
2010-11-18,1196.689941,18.75
2010-11-19,1199.72998,18.040001
2010-11-22,1197.839966,18.370001
2010-11-23,1180.72998,20.629999
2010-11-24,1198.349976,19.559999
2010-11-26,1189.400024,22.219999
2010-11-29,1187.76001,21.530001
2010-11-30,1180.550049,23.540001
2010-12-1,1206.069946,21.360001
2010-12-2,1221.530029,19.389999
2010-12-3,1224.709961,18.01
2010-12-6,1223.119995,18.02
2010-12-7,1223.75,17.99
2010-12-8,1228.280029,17.74
2010-12-9,1233,17.25
2010-12-10,1240.400024,17.610001
2010-12-13,1240.459961,17.549999
2010-12-14,1241.589966,17.610001
2010-12-15,1235.22998,17.940001
2010-12-16,1242.869995,17.389999
2010-12-17,1243.910034,16.110001
2010-12-20,1247.079956,16.41
2010-12-21,1254.599976,16.49
2010-12-22,1258.839966,15.45
2010-12-23,1256.77002,16.469999
2010-12-27,1257.540039,17.67
2010-12-28,1258.51001,17.52
2010-12-29,1259.780029,17.280001
2010-12-30,1257.880005,17.52
2010-12-31,1257.640015,17.75
2011-1-3,1271.869995,17.610001
2011-1-4,1270.199951,17.379999
2011-1-5,1276.560059,17.02
2011-1-6,1273.849976,17.4
2011-1-7,1271.5,17.139999
2011-1-10,1269.75,17.540001
2011-1-11,1274.47998,16.889999
2011-1-12,1285.959961,16.24
2011-1-13,1283.76001,16.389999
2011-1-14,1293.23999,15.46
2011-1-18,1295.02002,15.87
2011-1-19,1281.920044,17.309999
2011-1-20,1280.26001,17.99
2011-1-21,1283.349976,18.469999
2011-1-24,1290.839966,17.65
2011-1-25,1291.180054,17.59
2011-1-26,1296.630005,16.639999
2011-1-27,1299.540039,16.15
2011-1-28,1276.339966,20.040001
2011-1-31,1286.119995,19.530001
2011-2-1,1307.589966,17.629999
2011-2-2,1304.030029,17.299999
2011-2-3,1307.099976,16.690001
2011-2-4,1310.869995,15.93
2011-2-7,1319.050049,16.280001
2011-2-8,1324.569946,15.81
2011-2-9,1320.880005,15.87
2011-2-10,1321.869995,16.09
2011-2-11,1329.150024,15.69
2011-2-14,1332.319946,15.95
2011-2-15,1328.01001,16.370001
2011-2-16,1336.319946,16.719999
2011-2-17,1340.430054,16.59
2011-2-18,1343.01001,16.43
2011-2-22,1315.439941,20.799999
2011-2-23,1307.400024,22.129999
2011-2-24,1306.099976,21.32
2011-2-25,1319.880005,19.219999
2011-2-28,1327.219971,18.35
2011-3-1,1306.329956,21.01
2011-3-2,1308.439941,20.700001
2011-3-3,1330.969971,18.6
2011-3-4,1321.150024,19.059999
2011-3-7,1310.130005,20.66
2011-3-8,1321.819946,19.82
2011-3-9,1320.02002,20.219999
2011-3-10,1295.109985,21.790001
2011-3-11,1304.280029,20.08
2011-3-14,1296.390015,21.129999
2011-3-15,1281.869995,24.32
2011-3-16,1256.880005,29.4
2011-3-17,1273.719971,26.370001
2011-3-18,1279.209961,24.440001
2011-3-21,1298.380005,20.610001
2011-3-22,1293.77002,20.209999
2011-3-23,1297.540039,19.17
2011-3-24,1309.660034,18
2011-3-25,1313.800049,17.91
2011-3-28,1310.189941,19.440001
2011-3-29,1319.439941,18.16
2011-3-30,1328.26001,17.709999
2011-3-31,1325.829956,17.74
2011-4-1,1332.410034,17.4
2011-4-4,1332.869995,17.5
2011-4-5,1332.630005,17.25
2011-4-6,1335.540039,16.9
2011-4-7,1333.51001,17.110001
2011-4-8,1328.170044,17.870001
2011-4-11,1324.459961,16.59
2011-4-12,1314.160034,17.09
2011-4-13,1314.410034,16.92
2011-4-14,1314.52002,16.27
2011-4-15,1319.680054,15.32
2011-4-18,1305.140015,16.959999
2011-4-19,1312.619995,15.83
2011-4-20,1330.359985,15.07
2011-4-21,1337.380005,14.69
2011-4-25,1335.25,15.77
2011-4-26,1347.23999,15.62
2011-4-27,1355.660034,15.35
2011-4-28,1360.47998,14.62
2011-4-29,1363.609985,14.75
2011-5-2,1361.219971,15.99
2011-5-3,1356.619995,16.700001
2011-5-4,1347.319946,17.08
2011-5-5,1335.099976,18.200001
2011-5-6,1340.199951,18.4
2011-5-9,1346.290039,17.16
2011-5-10,1357.160034,15.91
2011-5-11,1342.079956,16.950001
2011-5-12,1348.650024,16.030001
2011-5-13,1337.77002,17.07
2011-5-16,1329.469971,18.24
2011-5-17,1328.97998,17.549999
2011-5-18,1340.680054,16.23
2011-5-19,1343.599976,15.52
2011-5-20,1333.27002,17.43
2011-5-23,1317.369995,18.27
2011-5-24,1316.280029,17.82
2011-5-25,1320.469971,17.07
2011-5-26,1325.689941,16.09
2011-5-27,1331.099976,15.98
2011-5-31,1345.199951,15.45
2011-6-1,1314.550049,18.299999
2011-6-2,1312.939941,18.09
2011-6-3,1300.160034,17.950001
2011-6-6,1286.170044,18.49
2011-6-7,1284.939941,18.07
2011-6-8,1279.560059,18.790001
2011-6-9,1289,17.77
2011-6-10,1270.97998,18.860001
2011-6-13,1271.829956,19.610001
2011-6-14,1287.869995,18.26
2011-6-15,1265.420044,21.32
2011-6-16,1267.640015,22.73
2011-6-17,1271.5,21.85
2011-6-20,1278.359985,19.99
2011-6-21,1295.52002,18.860001
2011-6-22,1287.140015,18.52
2011-6-23,1283.5,19.290001
2011-6-24,1268.449951,21.1
2011-6-27,1280.099976,20.559999
